,Player,Last Rank,Set W%,Game W%,Hold %,1st Serve In %,2nd Serve In %,1st Serve Won %,2nd Serve Won %,Breaking %,Break Pts Saved %,Break Pts Conv. %,Pts Won v 1st Serve %,Pts Won v 2nd Serve %,Opponent Quality,Activity,3mo Set W%,3mo Game W%,3mo Hold %,3mo 1st Serve In %,3mo 2nd Serve In %,3mo 1st Serve Won %,3mo 2nd Serve Won %,3mo Breaking %,3mo Break Pts Saved %,3mo Break Pts Conv. %,3mo Pts Won v 1st Serve %,3mo Pts Won v 2nd Serve %,3mo Opponent Quality,3mo Activity,Hard Set W%,Hard Game W%,Hard Hold %,Hard 1st Serve In %,Hard 2nd Serve In %,Hard 1st Serve Won %,Hard 2nd Serve Won %,Hard Breaking %,Hard Break Pts Saved %,Hard Break Pts Conv. %,Hard Pts Won v 1st Serve %,Hard Pts Won v 2nd Serve %,Hard Opponent Quality,Hard Activity,Hard 3mo Set W%,Hard 3mo Game W%,Hard 3mo Hold %,Hard 3mo 1st Serve In %,Hard 3mo 2nd Serve In %,Hard 3mo 1st Serve Won %,Hard 3mo 2nd Serve Won %,Hard 3mo Breaking %,Hard 3mo Break Pts Saved %,Hard 3mo Break Pts Conv. %,Hard 3mo Pts Won v 1st Serve %,Hard 3mo Pts Won v 2nd Serve %,Hard 3mo Opponent Quality,Hard 3mo Activity,Clay Set W%,Clay Game W%,Clay Hold %,Clay 1st Serve In %,Clay 2nd Serve In %,Clay 1st Serve Won %,Clay 2nd Serve Won %,Clay Breaking %,Clay Break Pts Saved %,Clay Break Pts Conv. %,Clay Pts Won v 1st Serve %,Clay Pts Won v 2nd Serve %,Clay Opponent Quality,Clay Activity,Clay 3mo Set W%,Clay 3mo Game W%,Clay 3mo Hold %,Clay 3mo 1st Serve In %,Clay 3mo 2nd Serve In %,Clay 3mo 1st Serve Won %,Clay 3mo 2nd Serve Won %,Clay 3mo Breaking %,Clay 3mo Break Pts Saved %,Clay 3mo Break Pts Conv. %,Clay 3mo Pts Won v 1st Serve %,Clay 3mo Pts Won v 2nd Serve %,Clay 3mo Opponent Quality,Clay 3mo Activity,Grass Set W%,Grass Game W%,Grass Hold %,Grass 1st Serve In %,Grass 2nd Serve In %,Grass 1st Serve Won %,Grass 2nd Serve Won %,Grass Breaking %,Grass Break Pts Saved %,Grass Break Pts Conv. %,Grass Pts Won v 1st Serve %,Grass Pts Won v 2nd Serve %,Grass Opponent Quality,Grass Activity,Grass 3mo Set W%,Grass 3mo Game W%,Grass 3mo Hold %,Grass 3mo 1st Serve In %,Grass 3mo 2nd Serve In %,Grass 3mo 1st Serve Won %,Grass 3mo 2nd Serve Won %,Grass 3mo Breaking %,Grass 3mo Break Pts Saved %,Grass 3mo Break Pts Conv. %,Grass 3mo Pts Won v 1st Serve %,Grass 3mo Pts Won v 2nd Serve %,Grass 3mo Opponent Quality,Grass 3mo Activity
487,Stefano Travaglia,233.0,0.25757575757575757,0.423223604749122,0.70650893966402,0.5856930443732374,0.932553784599239,0.6740933788726994,0.48069854388036204,0.15375127323656737,0.4857270180799593,0.4718864468864469,0.23361457227757124,0.4453950063192712,1040.0,0.015068493150684932,,,,,,,,,,,,,,0.0,0.31481481481481477,0.44060662802670475,0.7385109262560243,0.572096746549223,0.9215339907006574,0.6948121384525168,0.4851394901394902,0.15573075821237586,0.5381107998755058,0.44402472527472525,0.2279474973309944,0.4451365697203331,1058.111111111111,0.012328767123287671,,,,,,,,,,,,,,0.0,0.0,0.345,0.5625,0.6468763845813026,0.9821428571428572,0.5808589607635206,0.4607142857142857,0.14583333333333331,0.25,0.5833333333333333,0.2591164095371669,0.44655797101449274,958.5,0.0027397260273972603,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
488,Stefanos Sakellaridis,803.0,0.2222222222222222,0.3611111111111111,0.626984126984127,0.6090240508845159,0.9592281356987239,0.638974358974359,0.4353408029878618,0.09523809523809523,0.637037037037037,0.19047619047619047,0.24846153846153848,0.4098039215686275,893.6666666666666,0.00410958904109589,,,,,,,,,,,,,,0.0,0.2222222222222222,0.3611111111111111,0.626984126984127,0.6090240508845159,0.9592281356987239,0.638974358974359,0.4353408029878618,0.09523809523809523,0.637037037037037,0.19047619047619047,0.24846153846153848,0.4098039215686275,893.6666666666666,0.00410958904109589,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
489,Stefanos Tsitsipas,6.0,0.6611814345991561,0.5559480459350994,0.8750886804661119,0.6336509214963224,0.9291491357917611,0.7765608408314401,0.5542262919331702,0.22980819247439596,0.607993061925287,0.41960012826017123,0.27888676992624,0.49645918422741253,1783.132075471698,0.21780821917808219,,,,,,,,,,,,,,0.0,0.6442708333333333,0.5510396465500654,0.8877897569385046,0.6388012902957163,0.934158798673403,0.7804561320173008,0.5580021707611519,0.20898670552203308,0.6167965779076889,0.38778871455342045,0.26432513291711096,0.48546019498675225,1723.4948453608247,0.13287671232876713,,,,,,,,,,,,,,0.0,0.7290697674418604,0.5829682563008548,0.8459219755508341,0.6287716274703801,0.9215863561005908,0.7582595036884167,0.5431256097589887,0.30715074691164623,0.5615495615495616,0.5070816797101987,0.3280921399563932,0.5350765497469744,2304.4418604651164,0.0589041095890411,,,,,,,,,,,,,,0.0,0.5929824561403508,0.519597377263299,0.8802660674329135,0.6200259784631993,0.922271251817598,0.7993232618438983,0.5612644161512473,0.14791853721908446,0.6690048241518829,0.36392978366662576,0.2372698255333013,0.4617413580989352,907.7894736842105,0.026027397260273973,,,,,,,,,,,,,,0.0
490,Steve Johnson,205.0,0.4379166666666666,0.4744645149263408,0.8175484237984237,0.5729150830437938,0.8886668024703838,0.7647225956905479,0.51146265302758,0.1604235608141858,0.6260647363588541,0.33810668498168495,0.2233750703277984,0.4493516745718398,1173.9268292682927,0.056164383561643834,,,,,,,,,,,,,,0.0,0.41728395061728396,0.465500786630965,0.8173531715198382,0.560612056320415,0.8912640750202812,0.7606883880055973,0.5092763964663943,0.1552079170829171,0.5841233211233211,0.33264652014652013,0.21428936625385922,0.4248876436530838,1199.7037037037037,0.036986301369863014,,,,,,,,,,,,,,0.0,0.40277777777777773,0.4695190326271588,0.8194978632478632,0.6015671926149927,0.8913155393748369,0.789454571636519,0.46829903645683674,0.13934065934065934,0.7292663219133807,0.3371428571428571,0.21206721079852472,0.4822067160318965,1126.5,0.00821917808219178,,,,,,,,,,,,,,0.0,0.5476190476190476,0.5132778803220893,0.8166305916305916,0.5958106636300852,0.8763784052883911,0.7590842745216679,0.5568927425385052,0.19038461538461537,0.6976190476190475,0.3543956043956044,0.2681123799237984,0.5155514725784213,1122.5,0.010958904109589041,,,,,,,,,,,,,,0.0
491,Steven Diez,292.0,0.0,0.29803921568627456,0.5845238095238096,0.6554601312665828,0.950392156862745,0.5787884954551622,0.4413725490196079,0.05,0.5597222222222222,0.25,0.19008838383838386,0.38338744588744583,674.0,0.00410958904109589,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.29803921568627456,0.5845238095238096,0.6554601312665828,0.950392156862745,0.5787884954551622,0.4413725490196079,0.05,0.5597222222222222,0.25,0.19008838383838386,0.38338744588744583,674.0,0.00410958904109589,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
492,Strong Kirchheimer,416.0,0.0,0.29411764705882354,0.5,0.65625,0.9090909090909091,0.5,0.5909090909090909,0.1111111111111111,0.6,0.25,0.3125,0.18181818181818182,757.0,0.0013698630136986301,,,,,,,,,,,,,,0.0,0.0,0.29411764705882354,0.5,0.65625,0.9090909090909091,0.5,0.5909090909090909,0.1111111111111111,0.6,0.25,0.3125,0.18181818181818182,757.0,0.0013698630136986301,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
493,Stylianos Christodoulou,1445.0,0.0,0.3333333333333333,0.6666666666666666,0.5,0.9629629629629629,0.6296296296296297,0.5925925925925926,0.0,0.6666666666666666,0.0,0.23684210526315788,0.44,6.0,0.0013698630136986301,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.3333333333333333,0.6666666666666666,0.5,0.9629629629629629,0.6296296296296297,0.5925925925925926,0.0,0.6666666666666666,0.0,0.23684210526315788,0.44,6.0,0.0013698630136986301,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
494,Sumit Nagal,156.0,0.6666666666666666,0.5887794198139025,0.8666666666666667,0.7291666666666666,0.9230769230769231,0.6857142857142857,0.5769230769230769,0.06666666666666667,0.7142857142857143,0.3333333333333333,0.1896551724137931,0.45161290322580644,678.0,0.00821917808219178,,,,,,,,,,,,,,0.0,0.6666666666666666,0.5887794198139025,0.8666666666666667,0.7291666666666666,0.9230769230769231,0.6857142857142857,0.5769230769230769,0.06666666666666667,0.7142857142857143,0.3333333333333333,0.1896551724137931,0.45161290322580644,678.0,0.00821917808219178,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
495,Sylvestre Monnou,,1.0,0.6,0.9,0.45714285714285713,0.868421052631579,0.875,0.4473684210526316,0.3,0.8,0.375,0.29411764705882354,0.5,,0.0013698630136986301,,,,,,,,,,,,,,0.0,1.0,0.6,0.9,0.45714285714285713,0.868421052631579,0.875,0.4473684210526316,0.3,0.8,0.375,0.29411764705882354,0.5,,0.0013698630136986301,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
496,Tallon Griekspoor,23.0,0.5225490196078431,0.5012184294733883,0.8449580171439853,0.6351659390646094,0.8972270970149551,0.7519960641626398,0.5220524095621899,0.1609858567142128,0.6079398900284558,0.36221093491077344,0.2531821127978476,0.4639208400004482,1531.7047619047619,0.14383561643835616,,,,,,,,,,,,,,0.0,0.502051282051282,0.4996777284653857,0.8587016071886462,0.6286652395360985,0.8959680007117927,0.7574432819469389,0.523813779931787,0.1452219473375304,0.6046719679607381,0.3580414711993659,0.24311816633541922,0.46284028665740723,1737.7910447761194,0.09178082191780822,,,,,,,,,,,,,,0.0,0.5043859649122806,0.48662771029941077,0.7585721525350009,0.63942202471323,0.8682990239220227,0.7198192667620138,0.48518135223039355,0.22589168022268036,0.5541608975819502,0.38245982897482006,0.30105583727396484,0.4708553223800179,868.2,0.0273972602739726,,,,,,,,,,,,,,0.0,0.6157407407407408,0.52218338668593,0.8910946624181917,0.6523424026416574,0.9319592729569245,0.7678030688045259,0.5551006244026512,0.14239320048143578,0.688042328042328,0.354040404040404,0.2361952251700407,0.4602029530765948,1501.8333333333333,0.024657534246575342,,,,,,,,,,,,,,0.0
497,Tao Mu,573.0,0.0,0.25,0.375,0.6304347826086957,0.5882352941176471,0.5517241379310345,0.17647058823529413,0.125,0.4444444444444444,0.25,0.2,0.625,499.0,0.0013698630136986301,,,,,,,,,,,,,,0.0,0.0,0.25,0.375,0.6304347826086957,0.5882352941176471,0.5517241379310345,0.17647058823529413,0.125,0.4444444444444444,0.25,0.2,0.625,499.0,0.0013698630136986301,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
498,Taro Daniel,97.0,0.4274011299435029,0.4781539609836764,0.7304536983807239,0.6052169145014334,0.9346869127480115,0.6782826813456047,0.4959506031829458,0.2360393198041086,0.5339075870809618,0.43003152601366895,0.2940837923472779,0.49581023737131297,1248.322033898305,0.08082191780821918,,,,,,,,,,,,,,0.0,0.45289855072463764,0.48670619485457123,0.7423156775845562,0.6017744675586421,0.9374642051933614,0.6925755828124258,0.4972089873842286,0.2445446181685292,0.5382767151149506,0.44865683412195045,0.2835601012525905,0.5125108142821889,1170.9782608695652,0.06301369863013699,,,,,,,,,,,,,,0.0,0.3983333333333333,0.4513481019648002,0.6575,0.6186135740134633,0.9263816124468004,0.6079435947497631,0.4964338478279725,0.2403540903540904,0.4637445887445887,0.3900632700632701,0.35717243826711614,0.4289275659895888,1562.1,0.0136986301369863,,,,,,,,,,,,,,0.0,0.13333333333333333,0.43637257169287696,0.7917490118577075,0.6133455692508026,0.9197860962566845,0.6935884808404859,0.4750445632798574,0.09974747474747475,0.7037037037037037,0.2962962962962963,0.2451515693996897,0.4626769626769627,1388.3333333333333,0.00410958904109589,,,,,,,,,,,,,,0.0
499,Taylor Fritz,10.0,0.6817016317016317,0.5663898945359633,0.8650392566846861,0.6060921820733944,0.928331235395814,0.7870941435756739,0.5464141475432058,0.25932011418690876,0.6390600107771442,0.4418645851451411,0.3005546515390644,0.53645036419928,1617.606896551724,0.19863013698630136,,,,,,,,,,,,,,0.0,0.7056666666666667,0.5744210700661164,0.8801501745912165,0.6028909457749155,0.9269201814837519,0.7981774463994652,0.5437705552986681,0.26214478750237263,0.6517560151488723,0.44685362570730014,0.30358305407125213,0.5350793376181884,1824.8725490196077,0.13972602739726028,,,,,,,,,,,,,,0.0,0.6339999999999999,0.5501164986198828,0.7952378137858014,0.6032239909770698,0.9323673903428622,0.7356863233641897,0.5510342555348613,0.2949507231330761,0.5309897656074799,0.4347617970265029,0.3252391108662902,0.5401532658808529,1132.4,0.03424657534246575,,,,,,,,,,,,,,0.0,0.6148148148148148,0.5443741914741131,0.8822336384264489,0.6269711946158172,0.9301726936163531,0.7999986845216142,0.5539496232898555,0.19492515926339454,0.7277569652569651,0.42539852123185457,0.2502874446647049,0.5385434188195237,1117.0,0.024657534246575342,,,,,,,,,,,,,,0.0
500,Tegar Abdi Satrio Wibowo,,0.0,0.07692307692307693,,,,,,,,,,,532.0,0.0013698630136986301,,,,,,,,,,,,,,0.0,0.0,0.07692307692307693,,,,,,,,,,,532.0,0.0013698630136986301,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501,Tennys Sandgren,153.0,0.0,0.37142857142857144,0.6979797979797979,0.5426353276353276,0.8465949820788531,0.7271240954167784,0.4206989247311828,0.05,0.4749999999999999,0.1,0.18386243386243384,0.5069570477918935,1000.6666666666666,0.00410958904109589,,,,,,,,,,,,,,0.0,0.0,0.37142857142857144,0.6979797979797979,0.5426353276353276,0.8465949820788531,0.7271240954167784,0.4206989247311828,0.05,0.4749999999999999,0.1,0.18386243386243384,0.5069570477918935,1000.6666666666666,0.00410958904109589,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
502,Terence Atmane,134.0,0.25,0.46477272727272734,0.7740384615384615,0.6136642105702597,0.8853579746074675,0.6943246990609441,0.537525354969574,0.22474747474747472,0.3869047619047619,0.5888888888888889,0.249536852267334,0.3851540616246498,1100.25,0.005479452054794521,,,,,,,,,,,,,,0.0,0.25,0.46477272727272734,0.7740384615384615,0.6136642105702597,0.8853579746074675,0.6943246990609441,0.537525354969574,0.22474747474747472,0.3869047619047619,0.5888888888888889,0.249536852267334,0.3851540616246498,1100.25,0.005479452054794521,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503,Thai Son Kwiatkowski,477.0,0.3333333333333333,0.4230769230769231,0.6153846153846154,0.5176470588235295,0.9024390243902439,0.6363636363636364,0.5121951219512195,0.23076923076923078,0.2857142857142857,0.3333333333333333,0.2857142857142857,0.3333333333333333,831.0,0.0013698630136986301,,,,,,,,,,,,,,0.0,0.3333333333333333,0.4230769230769231,0.6153846153846154,0.5176470588235295,0.9024390243902439,0.6363636363636364,0.5121951219512195,0.23076923076923078,0.2857142857142857,0.3333333333333333,0.2857142857142857,0.3333333333333333,831.0,0.0013698630136986301,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
504,Thanasi Kokkinakis,69.0,0.48611111111111105,0.5010961175387049,0.8511065573373303,0.6394751730246298,0.9273882670918272,0.7675286043503043,0.5110871427580476,0.175922661611783,0.6335495286733677,0.3718338175234727,0.25728906932500883,0.44225818599324274,1551.469696969697,0.09041095890410959,,,,,,,,,,,,,,0.0,0.4873456790123456,0.5032268999813928,0.860333223208079,0.6462008042980346,0.926632719733659,0.7798040447679152,0.5100872482238777,0.16882404852976618,0.6253062986396319,0.3482438365417089,0.2534816862970273,0.44356474990662975,1445.351851851852,0.07397260273972603,,,,,,,,,,,,,,0.0,0.4766666666666667,0.5012030552498702,0.8221885395306447,0.6134266309923346,0.9452040605216983,0.7111568518178222,0.5295151445450336,0.2259433305485937,0.6501012223071047,0.528272961606295,0.274901039453023,0.44595110913837965,1694.3,0.0136986301369863,,,,,,,,,,,,,,0.0,0.5,0.44303030303030305,0.7604166666666667,0.5982142857142857,0.8575757575757577,0.7363636363636363,0.4444444444444444,0.11764705882352941,0.7362637362637363,0.2222222222222222,0.266317485898469,0.3904761904761905,3702.5,0.0027397260273972603,,,,,,,,,,,,,,0.0
505,Thiago Agustin Tirante,136.0,0.4375,0.45497305341055344,0.6994517543859649,0.67673929249119,0.9744890768146582,0.6236064562677466,0.5728858350951375,0.2712962962962963,0.41562238930659984,0.35805860805860806,0.27480435633233335,0.47524097524097525,1005.5,0.005479452054794521,,,,,,,,,,,,,,0.0,0.5,0.4095238095238095,0.6375,0.6728571428571428,0.9772727272727273,0.6314935064935066,0.5984848484848485,0.3,0.2222222222222222,0.25,0.23891352549889136,0.42657342657342656,1027.5,0.0027397260273972603,,,,,,,,,,,,,,0.0,0.375,0.5004222972972974,0.7614035087719297,0.6806214421252372,0.9717054263565892,0.6157194060419867,0.5472868217054263,0.2569444444444444,0.6090225563909775,0.41208791208791207,0.3106951871657754,0.5239085239085239,983.5,0.0027397260273972603,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
506,Thiago Monteiro,116.0,0.40403225806451615,0.47600114517553993,0.8077187954448549,0.6394198704982916,0.9340473860673674,0.7224242592485005,0.5324504328275084,0.16537820300306424,0.5800595238095237,0.3984245314433994,0.2397252312572344,0.4650769059913883,1392.6451612903227,0.08493150684931507,,,,,,,,,,,,,,0.0,0.33589743589743587,0.4586828396969315,0.8029568080025747,0.648319433824408,0.9308237413222339,0.7268501172834878,0.5046676282740902,0.16598167913957387,0.6359558316080055,0.4360773729194781,0.22984444006710963,0.4489882970041956,1495.3076923076924,0.03561643835616438,,,,,,,,,,,,,,0.0,0.4645161290322581,0.4904115712470811,0.8082540009010598,0.6370985190218449,0.9368046367435844,0.717369120973635,0.5516768335886586,0.17886461033519854,0.5358511220580187,0.37770100270100276,0.25605365618500653,0.48225576115986585,1362.0967741935483,0.04246575342465753,,,,,,,,,,,,,,0.0,0.22916666666666666,0.43799487818383165,0.830952380952381,0.6062378553155835,0.9312146506112023,0.7361528971775315,0.5431969531107462,0.06136363636363637,0.5791666666666666,0.375,0.16999448741021775,0.4244502801120448,1306.75,0.005479452054794521,,,,,,,,,,,,,,0.0
507,Thiago Seyboth Wild,74.0,0.3653846153846153,0.46566248865073445,0.7807893717647723,0.621800377187776,0.9036269877106066,0.6741102792833139,0.536101654502185,0.13873737373737374,0.5256639194139194,0.30130360623781677,0.26705683307843003,0.46792426188645875,1608.0,0.01780821917808219,,,,,,,,,,,,,,0.0,0.3333333333333333,0.4805806938159879,0.7956349206349206,0.652312332132479,0.8700105042016807,0.6914336906898866,0.48748249299719887,0.09999999999999999,0.3,0.1574074074074074,0.20453518603144114,0.48650472334682854,757.0,0.005479452054794521,,,,,,,,,,,,,,0.0,0.3796296296296296,0.4590321752439551,0.7758408554747227,0.6116297255395416,0.9148324822135818,0.6683358088144563,0.5523080416705137,0.15164983164983165,0.6008852258852259,0.34926900584795323,0.28789738209409305,0.46173077473300217,1986.2222222222222,0.012328767123287671,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
508,Thomas Fabbiano,192.0,0.0,0.38095238095238093,0.6,0.7014925373134329,0.9,0.6170212765957447,0.4,0.2,0.42857142857142855,0.6666666666666666,0.2564102564102564,0.45454545454545453,1149.0,0.0013698630136986301,,,,,,,,,,,,,,0.0,0.0,0.38095238095238093,0.6,0.7014925373134329,0.9,0.6170212765957447,0.4,0.2,0.42857142857142855,0.6666666666666666,0.2564102564102564,0.45454545454545453,1149.0,0.0013698630136986301,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
509,Thomaz Bellucci,915.0,0.0,0.29411764705882354,0.625,0.5352112676056338,0.9090909090909091,0.5526315789473685,0.5151515151515151,0.0,0.625,0.0,0.2,0.35294117647058826,1105.0,0.0013698630136986301,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.29411764705882354,0.625,0.5352112676056338,0.9090909090909091,0.5526315789473685,0.5151515151515151,0.0,0.625,0.0,0.2,0.35294117647058826,1105.0,0.0013698630136986301,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
510,Tim Van Rijthoven,110.0,0.5710526315789474,0.5048169189748167,0.8489351325870934,0.6329046633881575,0.9055439382801556,0.787838783538477,0.56517435173541,0.15703001704957475,0.5960059740336557,0.47135854341736694,0.24638078802456775,0.41110284875328523,2025.2105263157894,0.026027397260273973,,,,,,,,,,,,,,0.0,0.35370370370370374,0.45826530581028024,0.8367659791189203,0.6166850381970448,0.8997186949955074,0.7610753489318319,0.5446465658233285,0.08875105597794673,0.5970886752136751,0.5136054421768707,0.19940072948252754,0.3665740947341578,1225.6666666666667,0.012328767123287671,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7666666666666666,0.5467133708228995,0.8586704553616318,0.6458803635410477,0.9102041329078739,0.8092495312237931,0.5815965804650751,0.20482528979971434,0.5950435729847494,0.4417857142857143,0.2839648348581999,0.4467258519685872,2744.8,0.0136986301369863,,,,,,,,,,,,,,0.0
511,Timofey Skatov,123.0,0.49999999999999994,0.48525712133929033,0.6821577115694764,0.7135191869062837,0.9053025582213563,0.61943281712348,0.44865015088160864,0.15069094304388422,0.5974999999999999,0.30857142857142855,0.28066750372111604,0.5056774193548387,911.5714285714286,0.009589041095890411,,,,,,,,,,,,,,0.0,0.4583333333333333,0.46942110177404295,0.7617880485527544,0.7009267614106324,0.9257458448355187,0.6470182941316227,0.5019891591902461,0.16753034547152193,0.6718749999999999,0.33571428571428574,0.29527882409583955,0.48693548387096774,1060.25,0.005479452054794521,,,,,,,,,,,,,,0.0,0.5555555555555555,0.5063718140929535,0.36363636363636365,0.7638888888888888,0.8235294117647058,0.509090909090909,0.23529411764705882,0.08333333333333333,0.3,0.2,0.2222222222222222,0.5806451612903226,713.3333333333334,0.00410958904109589,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
512,Titouan Droguet,171.0,0.425,0.4846153846153846,0.791304347826087,0.5951797385620915,0.9152492668621701,0.7007190340523675,0.5004398826979473,0.16267942583732056,0.5909090909090908,0.30952380952380953,0.21577243293246992,0.4783333333333334,1155.0,0.0027397260273972603,,,,,,,,,,,,,,0.0,0.425,0.4846153846153846,0.791304347826087,0.5951797385620915,0.9152492668621701,0.7007190340523675,0.5004398826979473,0.16267942583732056,0.5909090909090908,0.30952380952380953,0.21577243293246992,0.4783333333333334,1155.0,0.0027397260273972603,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
513,Tomas Barrios Vera,121.0,0.375,0.4226798070134613,0.6845619658119658,0.6290596531461496,0.9381327529102952,0.6229721002598007,0.4928372758351572,0.16568124857598546,0.6336309523809525,0.3075036075036075,0.26557449575701675,0.4683042262847755,697.625,0.010958904109589041,,,,,,,,,,,,,,0.0,0.0,0.33235867446393763,0.6576923076923077,0.6820652173913043,0.9236111111111112,0.6459150326797385,0.3726851851851852,0.0,0.6416666666666666,0.0,0.1520650813516896,0.3060200668896321,657.0,0.0027397260273972603,,,,,,,,,,,,,,0.0,0.49999999999999994,0.4523446124592895,0.6868686868686869,0.5864566843973374,0.9339285714285714,0.6147334039548022,0.5083333333333333,0.21458333333333335,0.5922619047619047,0.377020202020202,0.30071415602493495,0.5287907268170425,702.25,0.005479452054794521,,,,,,,,,,,,,,0.0,0.5,0.45367132867132864,0.7068181818181818,0.6612600263986191,0.9610627576729271,0.6165065604498594,0.5819972514887769,0.1507177033492823,0.7083333333333333,0.3222222222222222,0.3088045896265074,0.5096153846153846,729.0,0.0027397260273972603,,,,,,,,,,,,,,0.0
514,Tomas Machac,78.0,0.5626666666666666,0.5090232746215917,0.788961954499039,0.6225569120645456,0.9293645467073894,0.6839062963579597,0.5326393986139693,0.2250090560192862,0.6873745819397994,0.38050164938036796,0.2866355770228184,0.49967982305725,1836.12,0.03424657534246575,,,,,,,,,,,,,,0.0,0.5692982456140352,0.5208785777184685,0.8114690229886308,0.6282360600074092,0.9278377232619113,0.7051496011511226,0.5415670093400717,0.22725516132378878,0.6838675213675214,0.40385528214475586,0.28917067761305115,0.4927822111571325,2014.6842105263158,0.026027397260273973,,,,,,,,,,,,,,0.0,0.6,0.4880000000000001,0.7321428571428571,0.5925680318917528,0.9435763888888888,0.6160295719119248,0.515625,0.2294871794871795,0.7083333333333333,0.2767857142857143,0.2894540861900428,0.5092975689574568,1002.8,0.00684931506849315,,,,,,,,,,,,,,0.0,0.25,0.3888888888888889,0.6111111111111112,0.6402877697841727,0.9,0.5730337078651685,0.44,0.16666666666666666,0.6666666666666666,0.375,0.22972972972972974,0.5853658536585366,2610.0,0.0013698630136986301,,,,,,,,,,,,,,0.0
515,Tomas Martin Etcheverry,31.0,0.4596846846846846,0.49103686056919055,0.7685577354580677,0.6493981782382217,0.9325564939765971,0.694386189706949,0.5211357406372804,0.22311204665323656,0.5724932880487174,0.38455538967047914,0.2880114847289876,0.4806338080130508,1240.581081081081,0.10136986301369863,,,,,,,,,,,,,,0.0,0.38563218390804593,0.45343163706537715,0.7585279536958303,0.6535142617676387,0.9453563718453732,0.6896027293853642,0.5217347976162564,0.1713284662930412,0.5518681219574076,0.33994829956368416,0.25711131689320404,0.4638397340139698,1503.9310344827586,0.03972602739726028,,,,,,,,,,,,,,0.0,0.5264227642276421,0.5230407823509307,0.7744932443287706,0.6428482028978711,0.9242864568611189,0.7001345069712326,0.5231267699530223,0.27046855903131206,0.5767570656528473,0.4272393016736908,0.32040505734597663,0.4984885253274465,1103.6341463414635,0.056164383561643834,,,,,,,,,,,,,,0.0,0.3125,0.43563453270900077,0.7819185645272602,0.6850563260534567,0.9224577505827506,0.6715831043956044,0.4968822843822844,0.09797932330827067,0.675297619047619,0.2583333333333333,0.18810197536852885,0.4238436713624303,735.0,0.005479452054794521,,,,,,,,,,,,,,0.0
